employee_id,week_starting,total_hours,overtime_hours,breached
E1026,2026-06-29,36.0,0.0,0
E1027,2026-06-29,40.5,0.0,0
E1028,2026-06-29,38.75,0.0,0
E1029,2026-06-29,46.0,1.0,0
E1030,2026-06-29,39.5,0.0,0
E1031,2026-06-29,41.25,0.0,0
E1032,2026-06-29,27.5,0.0,0
E1033,2026-06-29,45.25,0.25,0
E1034,2026-06-29,41.75,0.0,0
E1035,2026-06-29,18.5,0.0,0
E1036,2026-06-29,22.75,0.0,0
E1037,2026-06-29,36.25,0.0,0
E1038,2026-06-29,36.5,0.0,0
E1039,2026-06-29,45.0,0.0,0
E1040,2026-06-29,40.25,0.0,0
E1041,2026-06-29,40.75,0.0,0
E1042,2026-06-29,48.0,3.0,0
E1043,2026-06-29,40.0,0.0,0
E1044,2026-06-29,56.25,11.25,1
E1045,2026-06-29,43.0,0.0,0
E1046,2026-06-29,37.0,0.0,0
E1047,2026-06-29,42.5,0.0,0
E1048,2026-06-29,44.0,0.0,0
E1049,2026-06-29,41.5,0.0,0
E1050,2026-06-29,36.0,0.0,0
E1051,2026-06-29,41.75,0.0,0
E1052,2026-06-29,44.25,0.0,0
E1053,2026-06-29,35.75,0.0,0
E1054,2026-06-29,42.25,0.0,0
E1055,2026-06-29,52.25,7.25,0
E1056,2026-06-29,43.0,0.0,0
E1057,2026-06-29,44.25,0.0,0
E1058,2026-06-29,41.25,0.0,0
E1059,2026-06-29,47.0,2.0,0
E1060,2026-06-29,44.75,0.0,0
E1061,2026-06-29,55.5,10.5,1
E1062,2026-06-29,38.25,0.0,0
E1063,2026-06-29,45.25,0.25,0
E1064,2026-06-29,34.25,0.0,0
E1065,2026-06-29,37.25,0.0,0
E1066,2026-06-29,42.5,0.0,0
E1067,2026-06-29,43.5,0.0,0
E1068,2026-06-29,46.0,1.0,0
E1069,2026-06-29,43.5,0.0,0
E1070,2026-06-29,37.25,0.0,0
E1071,2026-06-29,40.75,0.0,0
E1072,2026-06-29,34.5,0.0,0
E1073,2026-06-29,43.5,0.0,0
E1074,2026-06-29,42.5,0.0,0
E1075,2026-06-29,44.0,0.0,0
E1076,2026-06-29,43.0,0.0,0
E1077,2026-06-29,35.5,0.0,0
E1078,2026-06-29,37.5,0.0,0
E1079,2026-06-29,48.75,3.75,0
E1080,2026-06-29,37.5,0.0,0
E1081,2026-06-29,35.5,0.0,0
E1082,2026-06-29,44.25,0.0,0
E1083,2026-06-29,38.0,0.0,0
E1084,2026-06-29,46.0,1.0,0
E1085,2026-06-29,52.5,7.5,0
E1086,2026-06-29,56.0,11.0,1
E1087,2026-06-29,32.75,0.0,0
E1088,2026-06-29,56.0,11.0,1
E1089,2026-06-29,50.5,5.5,0
E1090,2026-06-29,28.75,0.0,0
E1091,2026-06-29,30.0,0.0,0
E1092,2026-06-29,38.75,0.0,0
E1093,2026-06-29,40.5,0.0,0
E1094,2026-06-29,44.75,0.0,0
E1095,2026-06-29,51.75,6.75,0
E1096,2026-06-29,57.5,12.5,1
E1097,2026-06-29,26.5,0.0,0
E1098,2026-06-29,29.0,0.0,0
E1099,2026-06-29,45.5,0.5,0
E1100,2026-06-29,39.5,0.0,0
E1101,2026-06-29,44.0,0.0,0
E1102,2026-06-29,34.75,0.0,0
E1103,2026-06-29,40.75,0.0,0
E1104,2026-06-29,29.75,0.0,0
E1105,2026-06-29,48.0,3.0,0
E1106,2026-06-29,46.5,1.5,0
E1107,2026-06-29,43.75,0.0,0
E1108,2026-06-29,48.5,3.5,0
E1109,2026-06-29,40.5,0.0,0
E1110,2026-06-29,36.5,0.0,0
E1111,2026-06-29,46.75,1.75,0
E1112,2026-06-29,39.0,0.0,0
E1113,2026-06-29,48.75,3.75,0
E1114,2026-06-29,41.0,0.0,0
E1115,2026-06-29,47.0,2.0,0
E1116,2026-06-29,45.5,0.5,0
E1117,2026-06-29,39.0,0.0,0
E1118,2026-06-29,28.25,0.0,0
E1119,2026-06-29,32.5,0.0,0
E1120,2026-06-29,50.0,5.0,0
E1121,2026-06-29,47.75,2.75,0
E1122,2026-06-29,44.25,0.0,0
E1123,2026-06-29,49.5,4.5,0
E1124,2026-06-29,39.75,0.0,0
E1125,2026-06-29,50.75,5.75,0
E1126,2026-06-29,30.25,0.0,0
E1127,2026-06-29,31.5,0.0,0
E1128,2026-06-29,47.5,2.5,0
E1129,2026-06-29,40.0,0.0,0
E1130,2026-06-29,45.25,0.25,0
E1131,2026-06-29,42.25,0.0,0
E1132,2026-06-29,37.75,0.0,0
E1133,2026-06-29,42.75,0.0,0
E1134,2026-06-29,35.75,0.0,0
E1135,2026-06-29,42.0,0.0,0
E1136,2026-06-29,37.75,0.0,0
E1137,2026-06-29,42.25,0.0,0
E1138,2026-06-29,46.25,1.25,0
E1139,2026-06-29,47.0,2.0,0
E1140,2026-06-29,39.5,0.0,0
E1141,2026-06-29,38.5,0.0,0
E1142,2026-06-29,33.25,0.0,0
E1143,2026-06-29,37.5,0.0,0
E1144,2026-06-29,35.0,0.0,0
E1145,2026-06-29,25.5,0.0,0
E1146,2026-06-29,42.0,0.0,0
E1147,2026-06-29,36.25,0.0,0
E1148,2026-06-29,35.75,0.0,0
E1149,2026-06-29,44.0,0.0,0
E1150,2026-06-29,43.25,0.0,0
E1151,2026-06-29,36.5,0.0,0
E1152,2026-06-29,43.75,0.0,0
E1153,2026-06-29,44.75,0.0,0
E1154,2026-06-29,39.25,0.0,0
E1155,2026-06-29,43.25,0.0,0
E1156,2026-06-29,39.0,0.0,0
E1157,2026-06-29,55.5,10.5,1
E1158,2026-06-29,41.25,0.0,0
E1159,2026-06-29,44.75,0.0,0
E1160,2026-06-29,37.5,0.0,0
E1161,2026-06-29,45.0,0.0,0
E1162,2026-06-29,41.5,0.0,0
E1163,2026-06-29,44.75,0.0,0
E1164,2026-06-29,45.25,0.25,0
E1165,2026-06-29,45.75,0.75,0
E1166,2026-06-29,43.5,0.0,0
E1167,2026-06-29,38.75,0.0,0
E1168,2026-06-29,47.0,2.0,0
E1169,2026-06-29,44.5,0.0,0
E1170,2026-06-29,39.75,0.0,0
E1171,2026-06-29,48.0,3.0,0
E1172,2026-06-29,35.5,0.0,0
E1173,2026-06-29,44.75,0.0,0
E1174,2026-06-29,44.0,0.0,0
E1175,2026-06-29,50.25,5.25,0
E1176,2026-06-29,46.75,1.75,0
E1177,2026-06-29,36.25,0.0,0
E1178,2026-06-29,47.75,2.75,0
E1179,2026-06-29,43.75,0.0,0
E1180,2026-06-29,45.0,0.0,0
E1181,2026-06-29,37.5,0.0,0
E1182,2026-06-29,48.75,3.75,0
E1183,2026-06-29,48.5,3.5,0
E1184,2026-06-29,44.5,0.0,0
E1185,2026-06-29,43.5,0.0,0
E1186,2026-06-29,39.0,0.0,0
E1187,2026-06-29,48.5,3.5,0
E1188,2026-06-29,37.25,0.0,0
E1189,2026-06-29,44.75,0.0,0
E1190,2026-06-29,46.5,1.5,0
E1191,2026-06-29,41.75,0.0,0
E1192,2026-06-29,24.0,0.0,0
E1193,2026-06-29,24.25,0.0,0
E1194,2026-06-29,30.5,0.0,0
E1195,2026-06-29,47.25,2.25,0
E1196,2026-06-29,37.75,0.0,0
E1197,2026-06-29,45.75,0.75,0
E1198,2026-06-29,46.0,1.0,0
E1199,2026-06-29,44.25,0.0,0
E1200,2026-06-29,26.25,0.0,0
E1201,2026-06-29,25.75,0.0,0
E1202,2026-06-29,43.25,0.0,0
E1203,2026-06-29,36.75,0.0,0
E1204,2026-06-29,47.0,2.0,0
E1205,2026-06-29,42.5,0.0,0
E1206,2026-06-29,38.75,0.0,0
E1207,2026-06-29,38.75,0.0,0
E1208,2026-06-29,47.75,2.75,0
E1209,2026-06-29,34.25,0.0,0
E1210,2026-06-29,41.75,0.0,0
E1211,2026-06-29,43.75,0.0,0
E1212,2026-06-29,26.25,0.0,0
E1213,2026-06-29,36.75,0.0,0
E1001,2026-07-06,38.0,0.0,0
E1002,2026-07-06,49.75,4.75,0
E1003,2026-07-06,43.0,0.0,0
E1004,2026-07-06,46.25,1.25,0
E1005,2026-07-06,58.5,13.5,1
E1006,2026-07-06,43.75,0.0,0
E1007,2026-07-06,37.5,0.0,0
E1008,2026-07-06,36.5,0.0,0
E1009,2026-07-06,55.0,10.0,0
E1010,2026-07-06,48.75,3.75,0
E1011,2026-07-06,40.25,0.0,0
E1012,2026-07-06,43.25,0.0,0
E1013,2026-07-06,42.5,0.0,0
E1014,2026-07-06,50.5,5.5,0
E1015,2026-07-06,41.5,0.0,0
E1016,2026-07-06,45.5,0.5,0
E1017,2026-07-06,37.5,0.0,0
E1018,2026-07-06,39.0,0.0,0
E1019,2026-07-06,50.75,5.75,0
E1020,2026-07-06,37.25,0.0,0
E1021,2026-07-06,37.25,0.0,0
E1022,2026-07-06,40.5,0.0,0
E1023,2026-07-06,42.0,0.0,0
E1024,2026-07-06,39.5,0.0,0
E1025,2026-07-06,48.5,3.5,0
E1026,2026-07-06,25.75,0.0,0
E1027,2026-07-06,47.0,2.0,0
E1028,2026-07-06,36.75,0.0,0
E1029,2026-07-06,47.0,2.0,0
E1030,2026-07-06,40.75,0.0,0
E1031,2026-07-06,43.75,0.0,0
E1032,2026-07-06,41.0,0.0,0
E1033,2026-07-06,43.75,0.0,0
E1034,2026-07-06,51.0,6.0,0
E1035,2026-07-06,13.0,0.0,0
E1036,2026-07-06,27.25,0.0,0
E1037,2026-07-06,35.5,0.0,0
E1038,2026-07-06,35.0,0.0,0
E1039,2026-07-06,61.5,16.5,1
E1040,2026-07-06,58.25,13.25,1
E1041,2026-07-06,41.0,0.0,0
E1042,2026-07-06,44.25,0.0,0
E1043,2026-07-06,46.0,1.0,0
E1044,2026-07-06,48.25,3.25,0
E1045,2026-07-06,45.25,0.25,0
E1046,2026-07-06,40.25,0.0,0
E1047,2026-07-06,42.25,0.0,0
E1048,2026-07-06,42.75,0.0,0
E1049,2026-07-06,42.25,0.0,0
E1050,2026-07-06,45.0,0.0,0
E1051,2026-07-06,41.5,0.0,0
E1052,2026-07-06,43.75,0.0,0
E1053,2026-07-06,35.0,0.0,0
E1054,2026-07-06,40.75,0.0,0
E1055,2026-07-06,50.75,5.75,0
E1056,2026-07-06,47.5,2.5,0
E1057,2026-07-06,42.0,0.0,0
E1058,2026-07-06,42.5,0.0,0
E1059,2026-07-06,41.75,0.0,0
E1060,2026-07-06,42.25,0.0,0
E1061,2026-07-06,55.25,10.25,1
E1062,2026-07-06,36.75,0.0,0
E1063,2026-07-06,46.25,1.25,0
E1064,2026-07-06,35.25,0.0,0
E1065,2026-07-06,35.5,0.0,0
E1066,2026-07-06,41.5,0.0,0
E1067,2026-07-06,47.5,2.5,0
E1068,2026-07-06,42.75,0.0,0
E1069,2026-07-06,38.5,0.0,0
E1070,2026-07-06,48.5,3.5,0
E1071,2026-07-06,50.25,5.25,0
E1072,2026-07-06,42.5,0.0,0
E1073,2026-07-06,45.0,0.0,0
E1074,2026-07-06,49.25,4.25,0
E1075,2026-07-06,57.25,12.25,1
E1076,2026-07-06,41.0,0.0,0
E1077,2026-07-06,52.5,7.5,0
E1078,2026-07-06,36.5,0.0,0
E1079,2026-07-06,48.25,3.25,0
E1080,2026-07-06,52.5,7.5,0
E1081,2026-07-06,36.25,0.0,0
E1082,2026-07-06,34.25,0.0,0
E1083,2026-07-06,37.75,0.0,0
E1084,2026-07-06,32.75,0.0,0
E1085,2026-07-06,40.5,0.0,0
E1086,2026-07-06,48.5,3.5,0
E1087,2026-07-06,58.25,13.25,1
E1088,2026-07-06,36.0,0.0,0
E1089,2026-07-06,45.0,0.0,0
E1090,2026-07-06,28.25,0.0,0
E1091,2026-07-06,29.5,0.0,0
E1092,2026-07-06,35.5,0.0,0
E1093,2026-07-06,39.75,0.0,0
E1094,2026-07-06,35.75,0.0,0
E1095,2026-07-06,38.5,0.0,0
E1096,2026-07-06,36.75,0.0,0
E1097,2026-07-06,37.75,0.0,0
E1098,2026-07-06,28.25,0.0,0
E1099,2026-07-06,58.75,13.75,1
E1100,2026-07-06,42.75,0.0,0
E1101,2026-07-06,38.25,0.0,0
E1102,2026-07-06,31.0,0.0,0
E1103,2026-07-06,39.75,0.0,0
E1104,2026-07-06,43.25,0.0,0
E1105,2026-07-06,45.5,0.5,0
E1106,2026-07-06,49.0,4.0,0
E1107,2026-07-06,43.0,0.0,0
E1108,2026-07-06,46.25,1.25,0
E1109,2026-07-06,35.5,0.0,0
E1110,2026-07-06,37.75,0.0,0
E1111,2026-07-06,48.75,3.75,0
E1112,2026-07-06,38.0,0.0,0
E1113,2026-07-06,40.5,0.0,0
E1114,2026-07-06,47.0,2.0,0
E1115,2026-07-06,40.75,0.0,0
E1116,2026-07-06,46.75,1.75,0
E1117,2026-07-06,41.75,0.0,0
E1118,2026-07-06,30.75,0.0,0
E1119,2026-07-06,40.75,0.0,0
E1120,2026-07-06,41.5,0.0,0
E1121,2026-07-06,43.75,0.0,0
E1122,2026-07-06,65.75,20.75,1
E1123,2026-07-06,43.75,0.0,0
E1124,2026-07-06,41.5,0.0,0
E1125,2026-07-06,41.0,0.0,0
E1126,2026-07-06,29.0,0.0,0
E1127,2026-07-06,27.75,0.0,0
E1128,2026-07-06,47.5,2.5,0
E1129,2026-07-06,36.5,0.0,0
E1130,2026-07-06,46.5,1.5,0
E1131,2026-07-06,52.75,7.75,0
E1132,2026-07-06,46.0,1.0,0
E1133,2026-07-06,43.0,0.0,0
E1134,2026-07-06,35.5,0.0,0
E1135,2026-07-06,27.5,0.0,0
E1136,2026-07-06,39.75,0.0,0
E1137,2026-07-06,45.5,0.5,0
E1138,2026-07-06,42.75,0.0,0
E1139,2026-07-06,39.5,0.0,0
E1140,2026-07-06,41.25,0.0,0
E1141,2026-07-06,42.25,0.0,0
E1142,2026-07-06,47.5,2.5,0
E1143,2026-07-06,31.75,0.0,0
E1144,2026-07-06,33.0,0.0,0
E1145,2026-07-06,35.75,0.0,0
E1146,2026-07-06,36.75,0.0,0
E1147,2026-07-06,43.0,0.0,0
E1148,2026-07-06,38.25,0.0,0
E1149,2026-07-06,21.25,0.0,0
E1150,2026-07-06,43.75,0.0,0
E1151,2026-07-06,42.5,0.0,0
E1152,2026-07-06,34.75,0.0,0
E1153,2026-07-06,45.0,0.0,0
E1154,2026-07-06,42.0,0.0,0
E1155,2026-07-06,45.75,0.75,0
E1156,2026-07-06,42.0,0.0,0
E1157,2026-07-06,32.5,0.0,0
E1158,2026-07-06,41.75,0.0,0
E1159,2026-07-06,37.25,0.0,0
E1160,2026-07-06,40.0,0.0,0
E1161,2026-07-06,44.25,0.0,0
E1162,2026-07-06,40.0,0.0,0
E1163,2026-07-06,47.25,2.25,0
E1164,2026-07-06,44.0,0.0,0
E1165,2026-07-06,40.75,0.0,0
E1166,2026-07-06,45.0,0.0,0
E1167,2026-07-06,46.25,1.25,0
E1168,2026-07-06,45.25,0.25,0
E1169,2026-07-06,37.25,0.0,0
E1170,2026-07-06,41.5,0.0,0
E1171,2026-07-06,45.75,0.75,0
E1172,2026-07-06,39.0,0.0,0
E1173,2026-07-06,41.25,0.0,0
E1174,2026-07-06,44.75,0.0,0
E1175,2026-07-06,43.5,0.0,0
E1176,2026-07-06,44.0,0.0,0
E1177,2026-07-06,35.25,0.0,0
E1178,2026-07-06,43.25,0.0,0
E1179,2026-07-06,47.5,2.5,0
E1180,2026-07-06,44.25,0.0,0
E1181,2026-07-06,37.75,0.0,0
E1182,2026-07-06,44.25,0.0,0
E1183,2026-07-06,47.0,2.0,0
E1184,2026-07-06,45.5,0.5,0
E1185,2026-07-06,44.0,0.0,0
E1186,2026-07-06,37.5,0.0,0
E1187,2026-07-06,46.5,1.5,0
E1188,2026-07-06,43.75,0.0,0
E1189,2026-07-06,45.25,0.25,0
E1190,2026-07-06,37.75,0.0,0
E1191,2026-07-06,39.25,0.0,0
E1192,2026-07-06,30.75,0.0,0
E1193,2026-07-06,21.75,0.0,0
E1194,2026-07-06,28.25,0.0,0
E1195,2026-07-06,47.0,2.0,0
E1196,2026-07-06,32.75,0.0,0
E1197,2026-07-06,46.5,1.5,0
E1198,2026-07-06,50.5,5.5,0
E1199,2026-07-06,41.75,0.0,0
E1200,2026-07-06,37.5,0.0,0
E1201,2026-07-06,30.25,0.0,0
E1202,2026-07-06,37.25,0.0,0
E1203,2026-07-06,36.5,0.0,0
E1204,2026-07-06,38.25,0.0,0
E1205,2026-07-06,45.75,0.75,0
E1206,2026-07-06,40.25,0.0,0
E1207,2026-07-06,38.75,0.0,0
E1208,2026-07-06,46.25,1.25,0
E1209,2026-07-06,40.5,0.0,0
E1210,2026-07-06,51.25,6.25,0
E1211,2026-07-06,25.0,0.0,0
E1212,2026-07-06,48.0,3.0,0
E1213,2026-07-06,41.0,0.0,0
E1001,2026-07-13,50.0,5.0,0
E1002,2026-07-13,37.0,0.0,0
E1003,2026-07-13,41.0,0.0,0
E1004,2026-07-13,48.25,3.25,0
E1005,2026-07-13,45.25,0.25,0
E1006,2026-07-13,48.25,3.25,0
E1007,2026-07-13,42.25,0.0,0
E1008,2026-07-13,42.0,0.0,0
E1009,2026-07-13,55.5,10.5,1
E1010,2026-07-13,44.5,0.0,0
E1011,2026-07-13,36.75,0.0,0
E1012,2026-07-13,41.0,0.0,0
E1013,2026-07-13,60.0,15.0,1
E1014,2026-07-13,36.75,0.0,0
E1015,2026-07-13,49.25,4.25,0
E1016,2026-07-13,43.25,0.0,0
E1017,2026-07-13,42.25,0.0,0
E1018,2026-07-13,38.0,0.0,0
E1019,2026-07-13,36.75,0.0,0
E1020,2026-07-13,36.75,0.0,0
E1021,2026-07-13,32.75,0.0,0
E1022,2026-07-13,40.0,0.0,0
E1023,2026-07-13,39.5,0.0,0
E1024,2026-07-13,42.0,0.0,0
E1025,2026-07-13,44.5,0.0,0
E1026,2026-07-13,46.75,1.75,0
E1027,2026-07-13,55.25,10.25,1
E1028,2026-07-13,37.0,0.0,0
E1029,2026-07-13,58.75,13.75,1
E1030,2026-07-13,41.25,0.0,0
E1031,2026-07-13,43.0,0.0,0
E1032,2026-07-13,39.5,0.0,0
E1033,2026-07-13,44.75,0.0,0
E1034,2026-07-13,44.0,0.0,0
E1035,2026-07-13,27.5,0.0,0
E1036,2026-07-13,25.0,0.0,0
E1037,2026-07-13,38.25,0.0,0
E1038,2026-07-13,28.25,0.0,0
E1039,2026-07-13,60.0,15.0,1
E1040,2026-07-13,35.75,0.0,0
E1041,2026-07-13,39.75,0.0,0
E1042,2026-07-13,44.5,0.0,0
E1043,2026-07-13,45.75,0.75,0
E1044,2026-07-13,49.75,4.75,0
E1045,2026-07-13,44.75,0.0,0
E1046,2026-07-13,38.25,0.0,0
E1047,2026-07-13,41.0,0.0,0
E1048,2026-07-13,40.5,0.0,0
E1049,2026-07-13,45.5,0.5,0
E1050,2026-07-13,43.25,0.0,0
E1051,2026-07-13,39.5,0.0,0
E1052,2026-07-13,43.25,0.0,0
E1053,2026-07-13,42.0,0.0,0
E1054,2026-07-13,32.0,0.0,0
E1055,2026-07-13,42.25,0.0,0
E1056,2026-07-13,53.75,8.75,0
E1057,2026-07-13,48.25,3.25,0
E1058,2026-07-13,43.0,0.0,0
E1059,2026-07-13,45.75,0.75,0
E1060,2026-07-13,38.75,0.0,0
E1061,2026-07-13,49.5,4.5,0
E1062,2026-07-13,39.75,0.0,0
E1063,2026-07-13,41.5,0.0,0
E1064,2026-07-13,39.25,0.0,0
E1065,2026-07-13,37.75,0.0,0
E1066,2026-07-13,43.0,0.0,0
E1067,2026-07-13,47.5,2.5,0
E1068,2026-07-13,44.5,0.0,0
E1069,2026-07-13,43.0,0.0,0
E1070,2026-07-13,49.0,4.0,0
E1071,2026-07-13,37.25,0.0,0
E1072,2026-07-13,41.0,0.0,0
E1073,2026-07-13,45.75,0.75,0
E1074,2026-07-13,46.0,1.0,0
E1075,2026-07-13,45.0,0.0,0
E1076,2026-07-13,42.0,0.0,0
E1077,2026-07-13,49.75,4.75,0
E1078,2026-07-13,24.75,0.0,0
E1079,2026-07-13,47.75,2.75,0
E1080,2026-07-13,39.0,0.0,0
E1081,2026-07-13,37.25,0.0,0
E1082,2026-07-13,46.25,1.25,0
E1083,2026-07-13,37.25,0.0,0
E1084,2026-07-13,44.0,0.0,0
E1085,2026-07-13,48.0,3.0,0
E1086,2026-07-13,48.75,3.75,0
E1087,2026-07-13,37.5,0.0,0
E1088,2026-07-13,47.5,2.5,0
E1089,2026-07-13,40.5,0.0,0
E1090,2026-07-13,29.0,0.0,0
E1091,2026-07-13,24.5,0.0,0
E1092,2026-07-13,49.0,4.0,0
E1093,2026-07-13,41.0,0.0,0
E1094,2026-07-13,49.75,4.75,0
E1095,2026-07-13,46.25,1.25,0
E1096,2026-07-13,42.5,0.0,0
E1097,2026-07-13,22.75,0.0,0
E1098,2026-07-13,29.0,0.0,0
E1099,2026-07-13,57.0,12.0,1
E1100,2026-07-13,43.25,0.0,0
E1101,2026-07-13,25.75,0.0,0
E1102,2026-07-13,37.5,0.0,0
E1103,2026-07-13,52.25,7.25,0
E1104,2026-07-13,38.75,0.0,0
E1105,2026-07-13,43.5,0.0,0
E1106,2026-07-13,47.25,2.25,0
E1107,2026-07-13,37.75,0.0,0
E1108,2026-07-13,47.25,2.25,0
E1109,2026-07-13,51.25,6.25,0
E1110,2026-07-13,37.0,0.0,0
E1111,2026-07-13,50.25,5.25,0
E1112,2026-07-13,37.5,0.0,0
E1113,2026-07-13,48.5,3.5,0
E1114,2026-07-13,39.0,0.0,0
E1115,2026-07-13,34.25,0.0,0
E1116,2026-07-13,48.75,3.75,0
E1117,2026-07-13,40.75,0.0,0
E1118,2026-07-13,50.0,5.0,0
E1119,2026-07-13,46.25,1.25,0
E1120,2026-07-13,54.5,9.5,0
E1121,2026-07-13,47.0,2.0,0
E1122,2026-07-13,54.0,9.0,0
E1123,2026-07-13,56.5,11.5,1
E1124,2026-07-13,44.75,0.0,0
E1125,2026-07-13,40.75,0.0,0
E1126,2026-07-13,32.25,0.0,0
E1127,2026-07-13,39.5,0.0,0
E1128,2026-07-13,47.5,2.5,0
E1129,2026-07-13,35.5,0.0,0
E1130,2026-07-13,60.25,15.25,1
E1131,2026-07-13,41.75,0.0,0
E1132,2026-07-13,54.0,9.0,0
E1133,2026-07-13,26.5,0.0,0
E1134,2026-07-13,37.75,0.0,0
E1135,2026-07-13,45.0,0.0,0
E1136,2026-07-13,40.75,0.0,0
E1137,2026-07-13,34.5,0.0,0
E1138,2026-07-13,48.5,3.5,0
E1139,2026-07-13,36.25,0.0,0
E1140,2026-07-13,36.25,0.0,0
E1141,2026-07-13,42.75,0.0,0
E1142,2026-07-13,38.75,0.0,0
E1143,2026-07-13,27.0,0.0,0
E1144,2026-07-13,37.5,0.0,0
E1145,2026-07-13,39.25,0.0,0
E1146,2026-07-13,37.5,0.0,0
E1147,2026-07-13,37.75,0.0,0
E1148,2026-07-13,36.5,0.0,0
E1149,2026-07-13,37.75,0.0,0
E1150,2026-07-13,44.25,0.0,0
E1151,2026-07-13,41.0,0.0,0
E1152,2026-07-13,43.0,0.0,0
E1153,2026-07-13,44.5,0.0,0
E1154,2026-07-13,45.25,0.25,0
E1155,2026-07-13,57.0,12.0,1
E1156,2026-07-13,41.0,0.0,0
E1157,2026-07-13,45.75,0.75,0
E1158,2026-07-13,41.5,0.0,0
E1159,2026-07-13,43.5,0.0,0
E1160,2026-07-13,35.25,0.0,0
E1161,2026-07-13,47.75,2.75,0
E1162,2026-07-13,42.25,0.0,0
E1163,2026-07-13,44.25,0.0,0
E1164,2026-07-13,45.25,0.25,0
E1165,2026-07-13,44.5,0.0,0
E1166,2026-07-13,49.0,4.0,0
E1167,2026-07-13,42.75,0.0,0
E1168,2026-07-13,47.25,2.25,0
E1169,2026-07-13,41.25,0.0,0
E1170,2026-07-13,41.25,0.0,0
E1171,2026-07-13,46.0,1.0,0
E1172,2026-07-13,28.0,0.0,0
E1173,2026-07-13,45.75,0.75,0
E1174,2026-07-13,45.0,0.0,0
E1175,2026-07-13,37.75,0.0,0
E1176,2026-07-13,44.25,0.0,0
E1177,2026-07-13,48.5,3.5,0
E1178,2026-07-13,46.75,1.75,0
E1179,2026-07-13,38.0,0.0,0
E1180,2026-07-13,42.75,0.0,0
E1181,2026-07-13,42.25,0.0,0
E1182,2026-07-13,46.0,1.0,0
E1183,2026-07-13,46.5,1.5,0
E1184,2026-07-13,48.0,3.0,0
E1185,2026-07-13,43.75,0.0,0
E1186,2026-07-13,50.25,5.25,0
E1187,2026-07-13,51.25,6.25,0
E1188,2026-07-13,32.25,0.0,0
E1189,2026-07-13,45.25,0.25,0
E1190,2026-07-13,45.75,0.75,0
E1191,2026-07-13,51.25,6.25,0
E1192,2026-07-13,38.75,0.0,0
E1193,2026-07-13,30.25,0.0,0
E1194,2026-07-13,26.75,0.0,0
E1195,2026-07-13,51.5,6.5,0
E1196,2026-07-13,51.0,6.0,0
E1197,2026-07-13,46.5,1.5,0
E1198,2026-07-13,58.0,13.0,1
E1199,2026-07-13,45.25,0.25,0
E1200,2026-07-13,36.5,0.0,0
E1201,2026-07-13,45.25,0.25,0
E1202,2026-07-13,37.75,0.0,0
E1203,2026-07-13,40.5,0.0,0
E1204,2026-07-13,44.25,0.0,0
E1205,2026-07-13,46.5,1.5,0
E1206,2026-07-13,40.5,0.0,0
E1207,2026-07-13,40.5,0.0,0
E1208,2026-07-13,51.25,6.25,0
E1209,2026-07-13,48.5,3.5,0
E1210,2026-07-13,34.0,0.0,0
E1211,2026-07-13,36.5,0.0,0
E1212,2026-07-13,20.0,0.0,0
E1213,2026-07-13,26.25,0.0,0
E1001,2026-07-20,39.75,0.0,0
E1002,2026-07-20,50.0,5.0,0
E1003,2026-07-20,33.75,0.0,0
E1004,2026-07-20,46.25,1.25,0
E1005,2026-07-20,43.25,0.0,0
E1006,2026-07-20,38.25,0.0,0
E1007,2026-07-20,36.5,0.0,0
E1008,2026-07-20,37.5,0.0,0
E1009,2026-07-20,42.5,0.0,0
E1010,2026-07-20,52.75,7.75,0
E1011,2026-07-20,35.5,0.0,0
E1012,2026-07-20,48.75,3.75,0
E1013,2026-07-20,45.0,0.0,0
E1014,2026-07-20,37.25,0.0,0
E1015,2026-07-20,52.75,7.75,0
E1016,2026-07-20,40.75,0.0,0
E1017,2026-07-20,36.25,0.0,0
E1018,2026-07-20,41.75,0.0,0
E1019,2026-07-20,48.25,3.25,0
E1020,2026-07-20,37.0,0.0,0
E1021,2026-07-20,36.0,0.0,0
E1022,2026-07-20,39.75,0.0,0
E1023,2026-07-20,38.5,0.0,0
E1024,2026-07-20,40.25,0.0,0
E1025,2026-07-20,48.0,3.0,0
E1026,2026-07-20,54.5,9.5,0
E1027,2026-07-20,35.75,0.0,0
E1028,2026-07-20,39.25,0.0,0
E1029,2026-07-20,46.5,1.5,0
E1030,2026-07-20,34.75,0.0,0
E1031,2026-07-20,35.0,0.0,0
E1032,2026-07-20,54.0,9.0,0
E1033,2026-07-20,40.75,0.0,0
E1034,2026-07-20,45.0,0.0,0
E1035,2026-07-20,27.5,0.0,0
E1036,2026-07-20,32.0,0.0,0
E1037,2026-07-20,36.0,0.0,0
E1038,2026-07-20,30.0,0.0,0
E1039,2026-07-20,55.75,10.75,1
E1040,2026-07-20,44.5,0.0,0
E1041,2026-07-20,54.0,9.0,0
E1042,2026-07-20,42.5,0.0,0
E1043,2026-07-20,43.0,0.0,0
E1044,2026-07-20,54.75,9.75,0
E1045,2026-07-20,51.75,6.75,0
E1046,2026-07-20,40.25,0.0,0
E1047,2026-07-20,46.0,1.0,0
E1048,2026-07-20,46.25,1.25,0
E1049,2026-07-20,45.0,0.0,0
E1050,2026-07-20,37.75,0.0,0
E1051,2026-07-20,40.75,0.0,0
